
,customer_id,age,gender,city,education,income,orders,total_spent,category,payment,discount,rating,website_visits,support_calls,last_purchase,membership,churn,spending_per_order,age_group,purchase_year,purchase_month
2094,C143546,35.0,female,panipat,High School,45218.0,9.0,19559.27,Beauty,Wallet,24.6,2.7,23,2,2025-12-18,Basic,No,2173.2522222222224,adult,2025,12
2095,C164644,39.0,female,Delhi,Master,39317.0,17.0,40302.59,Grocery,Wallet,8.3,1.7,21,1,2025-05-17,Gold,No,2370.740588235294,adult,2025,5
2096,C153262,46.0,female,Delhi,High School,20624.0,12.0,39536.75,Books,Debit Card,3.5,3.3,15,2,2026-05-13,Basic,No,3294.7291666666665,middle_aged,2026,5
2097,C163842,23.0,female,Bangalore,Bachelor,62195.0,6.0,8191.32,Grocery,Wallet,13.4,4.3,19,1,2026-02-14,Basic,No,1365.22,young,2026,2
2098,C164116,43.0,male,Pune,Bachelor,19730.0,8.0,26548.23,Books,Net Banking,20.5,2.1,19,3,2025-10-11,Silver,No,3318.52875,middle_aged,2025,10
2099,C140837,29.0,female,Chennai,Diploma,83858.0,8.0,15162.5,Electronics,Debit Card,4.9,3.7,24,2,2024-12-11,Basic,No,1895.3125,adult,2024,12
2100,C188919,39.0,male,panipat,High School,17354.0,8.0,20172.63,Beauty,Credit Card,14.2,5.0,17,2,2025-10-02,Basic,No,2521.57875,adult,2025,10
2101,C162250,34.0,male,Delhi,High School,26000.0,14.0,30447.52,Electronics,Credit Card,2.0,3.8,21,5,2024-05-12,Basic,No,2174.822857142857,adult,2024,5
2102,C153794,32.0,female,Mumbai,Master,58318.0,9.0,18782.18,Home,Debit Card,1.2,3.4,15,2,2026-01-23,Silver,No,2086.908888888889,adult,2026,1
2103,C175199,24.0,male,Pune,Bachelor,28044.0,10.0,37222.49,Home,Cash,3.2,2.3,21,3,2025-06-19,Platinum,No,3722.249,young,2025,6
2104,C108777,41.0,female,Mohali,Bachelor,70291.0,7.0,16591.54,Clothing,Credit Card,9.8,3.5,18,2,2024-05-27,Basic,No,2370.2200000000003,middle_aged,2024,5
2105,C137767,28.0,male,Kolkata,Bachelor,48260.0,5.0,17579.36,Grocery,Wallet,13.1,4.2,20,2,2024-10-03,Basic,No,3515.8720000000003,adult,2024,10
2106,C177733,26.0,male,Chandigarh,Bachelor,55294.0,9.0,8936.79,Home,Cash,0.0,4.1,24,3,2025-11-29,Basic,No,992.9766666666668,adult,2025,11
2107,C118272,37.0,male,Jaipur,Bachelor,75059.0,10.0,24958.66,not_specified,Wallet,7.3,3.2,14,2,2025-08-05,Basic,No,2495.866,adult,2025,8
2108,C109495,35.0,male,Chennai,Bachelor,35335.0,15.0,45022.105,Electronics,Credit Card,11.8,4.3,23,5,2024-05-30,Basic,No,3001.4736666666668,adult,2024,5
2109,C193030,18.0,male,Mohali,Bachelor,31167.0,10.0,36600.49,Beauty,Debit Card,24.9,4.4,13,4,2024-12-05,Gold,No,3660.049,young,2024,12
2110,C115466,21.0,male,Chennai,Diploma,65178.0,7.0,16906.96,Electronics,Cash,18.1,2.8,17,0,2024-09-24,Basic,No,2415.2799999999997,young,2024,9
2111,C100574,24.0,male,Mohali,Bachelor,35220.0,5.0,7258.68,Clothing,Cash,12.1,3.4,14,2,2024-12-18,Basic,No,1451.736,young,2024,12
2112,C188694,26.0,female,Chennai,High School,63523.0,7.0,13225.59,Grocery,Wallet,11.8,5.0,15,4,2025-05-03,Platinum,No,1889.3700000000001,adult,2025,5
2113,C104368,32.0,male,Chennai,Master,8000.0,11.0,21186.45,Grocery,Debit Card,17.8,3.7,18,2,2024-06-03,Basic,Yes,1926.040909090909,adult,2024,6
2114,C192247,35.0,male,unknown,Bachelor,78098.0,10.0,18822.6,Grocery,Wallet,6.8,4.5,18,1,2025-12-26,Platinum,No,1882.2599999999998,adult,2025,12
2115,C149518,25.0,male,Pune,Bachelor,61155.0,5.0,12035.19,Beauty,Upi,8.7,3.7,17,1,2024-11-09,Basic,No,2407.038,adult,2024,11
2116,C107384,29.0,male,Mumbai,Bachelor,42307.0,4.0,9919.53,Beauty,Wallet,14.8,3.8,19,2,2025-07-09,Silver,No,2479.8825,adult,2025,7
2117,C148838,20.0,male,Jaipur,Master,61513.0,7.0,28093.18,Books,Cash,12.4,4.7,13,0,2025-12-30,Silver,No,4013.3114285714287,young,2025,12
2118,C113028,47.0,male,Kolkata,High School,61894.0,0.0,0.0,Books,Upi,20.3,2.2,17,2,2025-10-27,Silver,No,0.0,middle_aged,2025,10
2119,C107891,34.0,female,Chennai,Bachelor,47965.0,8.0,16042.85,Clothing,Credit Card,4.0,4.5,14,0,2026-07-04,Platinum,No,2005.35625,adult,2026,7
2120,C117201,29.0,male,Chennai,Master,66840.0,16.0,32352.98,Sports,Credit Card,13.8,3.6856145474913977,16,1,2024-09-01,Silver,No,2022.06125,adult,2024,9
2121,C112061,40.0,male,Mumbai,High School,31920.0,5.0,16888.13,Clothing,Wallet,3.3,2.5,12,0,2024-03-07,Silver,No,3377.626,middle_aged,2024,3
2122,C154838,27.0,male,Bangalore,Master,46700.0,6.0,9414.33,Clothing,Net Banking,1.8,3.9,25,2,2024-11-28,Silver,Yes,1569.055,adult,2024,11
2123,C178766,35.0,male,Kolkata,Master,77518.0,6.0,16338.44,Beauty,Credit Card,25.5,2.6,19,0,2025-10-10,Basic,No,2723.0733333333333,adult,2025,10
2124,C197079,23.0,male,Chandigarh,Bachelor,55484.0,12.0,39533.11,Home,Debit Card,12.5,4.2,27,3,2024-10-23,Silver,No,3294.4258333333332,young,2024,10
2125,C189447,36.0,male,Delhi,Bachelor,60457.0,7.0,15923.02,Clothing,Credit Card,26.9,4.2,16,2,2025-12-04,Platinum,No,2274.717142857143,adult,2025,12
2126,C196772,24.0,male,panipat,Diploma,60971.0,9.0,18369.64,Electronics,Debit Card,13.0,3.7,15,2,2024-11-29,Gold,No,2041.0711111111111,young,2024,11
2127,C136906,21.0,female,Pune,Bachelor,25644.0,9.0,15061.47,Sports,Debit Card,17.9,2.7,18,1,2024-07-02,Basic,No,1673.4966666666667,young,2024,7
2128,C161419,39.0,female,Delhi,Bachelor,56518.0,10.0,10374.37,Clothing,Upi,24.8,3.3,29,2,2024-12-22,Basic,No,1037.4370000000001,adult,2024,12
2129,C159690,30.0,female,Mumbai,Diploma,69684.0,0.0,0.0,Home,Net Banking,12.7,3.6856145474913977,19,0,2024-09-30,Basic,No,0.0,adult,2024,9
2130,C109159,27.0,female,Kolkata,Bachelor,49814.0,7.0,22372.55,Beauty,Credit Card,0.0,3.4,21,1,2024-10-10,Basic,No,3196.078571428571,adult,2024,10
2131,C182055,30.0,male,Chandigarh,Master,59627.0,9.0,13962.26,Sports,Wallet,10.0,4.3,24,0,2025-08-02,Platinum,No,1551.3622222222223,adult,2025,8
2132,C102030,29.0,male,Hyderabad,High School,43027.0,6.0,25086.51,Beauty,Debit Card,15.2,2.5,21,3,2024-01-23,Gold,Yes,4181.085,adult,2024,1
2133,C128105,43.0,female,Kolkata,Master,50143.0,5.0,9096.63,Clothing,Wallet,14.0,5.0,29,3,2026-04-04,Gold,No,1819.3259999999998,middle_aged,2026,4
2134,C119615,29.0,female,Mohali,Master,50014.0,7.0,1504.96,Home,Upi,5.9,2.3,18,1,2025-05-31,Basic,No,214.99428571428572,adult,2025,5
2135,C161976,35.0,female,Mumbai,High School,39296.0,16.0,45022.105,Electronics,Net Banking,4.7,2.8,17,3,2026-07-02,Basic,No,2813.8815625,adult,2026,7
2136,C122329,35.0,female,Delhi,Master,37036.0,12.0,28347.87,Books,Debit Card,10.8,3.7,12,2,2025-04-26,Gold,No,2362.3224999999998,adult,2025,4
2137,C132585,26.0,female,Pune,Bachelor,36002.0,6.0,12772.67,Grocery,Debit Card,12.0,4.7,22,1,2025-03-26,Basic,No,2128.778333333333,adult,2025,3
2138,C177550,35.0,male,Mumbai,Master,14199.0,9.0,21791.23,Grocery,Upi,4.6,3.1,18,3,2024-05-22,Basic,No,2421.2477777777776,adult,2024,5
2139,C169367,23.0,male,Kolkata,Master,41860.0,8.0,0.0,Home,Upi,6.2,4.0,19,5,2025-08-24,Basic,Yes,0.0,young,2025,8
2140,C153691,46.0,male,Delhi,High School,44748.0,7.0,16810.64,Sports,Credit Card,17.2,4.2,18,2,2026-06-12,Basic,No,2401.52,middle_aged,2026,6
2141,C160083,34.0,male,Pune,Master,39944.0,6.0,20114.41,Sports,Upi,6.4,3.3,12,0,2025-09-26,Silver,No,3352.4016666666666,adult,2025,9
2142,C112578,31.0,female,Mumbai,Master,34404.0,7.0,15835.75,Beauty,Credit Card,19.2,1.4,17,1,2026-06-19,Silver,No,2262.25,adult,2026,6
2143,C153590,29.0,male,Delhi,Diploma,90576.0,4.0,7311.34,Home,Credit Card,16.5,3.6,12,1,2025-01-23,Basic,No,1827.835,adult,2025,1
2144,C152020,42.0,male,Pune,Bachelor,26223.0,9.0,18011.55,Beauty,Upi,9.0,2.6,21,2,2025-05-15,Gold,No,2001.2833333333333,middle_aged,2025,5
2145,C129932,40.0,male,Hyderabad,High School,8000.0,8.0,17754.89,Beauty,Net Banking,5.3,3.9,18,0,2024-08-19,Basic,No,2219.36125,middle_aged,2024,8
2146,C195671,24.0,male,Chandigarh,Master,37796.0,7.0,0.0,Beauty,Upi,10.0,3.8,21,2,2024-07-20,Basic,No,0.0,young,2024,7
2147,C191610,36.0,male,Kolkata,High School,63910.0,2.0,3494.82,Electronics,Net Banking,11.2,3.1,23,3,2024-09-18,Gold,No,1747.41,adult,2024,9
2148,C147150,22.0,male,Mumbai,High School,18251.0,9.0,34334.1,Beauty,Upi,3.1,2.0,18,3,2025-01-07,Gold,No,3814.8999999999996,young,2025,1
2149,C115404,18.0,female,Mohali,Master,55907.0,8.0,19082.81,Home,Credit Card,11.6,3.4,14,1,2024-09-06,Gold,No,2385.35125,young,2024,9
2150,C181576,31.0,female,Bangalore,High School,44029.0,11.0,25781.77,Clothing,Debit Card,6.9,4.2,18,1,2024-10-20,Platinum,No,2343.7972727272727,adult,2024,10
2151,C122582,22.0,male,Mohali,High School,74082.0,9.0,18951.79,Beauty,Debit Card,14.1,4.6,27,2,2025-08-05,Silver,No,2105.7544444444447,young,2025,8
2152,C111048,36.0,female,Pune,High School,36719.0,11.0,45022.105,Books,Debit Card,0.0,4.1,22,3,2024-12-16,Silver,No,4092.918636363637,adult,2024,12
2153,C102281,48.0,male,Chennai,Diploma,60000.0,9.0,32680.39,Home,Upi,16.7,3.6,15,5,2026-07-25,Basic,No,3631.1544444444444,middle_aged,2026,7
2154,C177883,35.0,female,Chennai,Bachelor,63314.0,7.0,15729.08,Beauty,Cash,0.0,4.1,20,2,2026-02-04,Silver,No,2247.0114285714285,adult,2026,2
2155,C167467,42.0,female,Jaipur,PhD,17720.0,7.0,24176.83,Beauty,Debit Card,30.7,3.3,13,0,2024-12-16,Gold,No,3453.8328571428574,middle_aged,2024,12
2156,C127478,43.0,male,Chandigarh,Diploma,23387.0,7.0,18196.56,Books,Credit Card,7.7,3.3,14,2,2026-06-29,Basic,No,2599.5085714285715,middle_aged,2026,6
2157,C131166,35.0,female,Chennai,High School,52073.0,7.0,10239.54,Beauty,unknown,9.4,4.2,16,3,2025-10-20,Basic,No,1462.7914285714287,adult,2025,10
2158,C173545,41.0,male,Hyderabad,Bachelor,42844.0,10.0,6924.48,Books,Wallet,22.1,3.8,13,4,2025-12-09,Gold,No,692.448,middle_aged,2025,12
2159,C118648,39.0,male,Chennai,Bachelor,20689.0,10.0,26434.05,Grocery,Credit Card,16.5,2.9,24,1,2026-07-28,Gold,No,2643.4049999999997,adult,2026,7
2160,C113660,20.0,female,Jaipur,Bachelor,43506.0,5.0,7382.31,Books,Credit Card,7.7,4.5,22,2,2025-10-10,Basic,No,1476.462,young,2025,10
2161,C154444,23.0,male,Delhi,High School,19035.0,9.0,34789.46,Grocery,Upi,15.4,3.7,14,1,2025-08-08,Basic,No,3865.4955555555553,young,2025,8
2162,C186617,49.0,female,Mohali,Bachelor,51701.0,7.0,18506.6,not_specified,Cash,9.1,3.4,22,4,2026-07-14,Gold,No,2643.7999999999997,middle_aged,2026,7
2163,C127582,30.0,male,Jaipur,High School,30003.0,2.0,5076.36,Electronics,Debit Card,12.7,5.0,16,6,2025-07-03,Basic,No,2538.18,adult,2025,7
2164,C116435,35.0,male,Delhi,Bachelor,40567.0,8.0,0.0,Grocery,Cash,15.9,2.1,24,4,2025-12-07,Silver,No,0.0,adult,2025,12
2165,C188572,35.0,male,Kolkata,Bachelor,49273.0,7.0,6300.21,Beauty,Wallet,0.0,3.7,16,1,2026-05-12,Basic,No,900.03,adult,2026,5
2166,C136956,45.0,female,panipat,High School,39705.0,12.0,31960.32,Electronics,Upi,16.5,4.2,18,3,2024-09-11,Gold,No,2663.36,middle_aged,2024,9
2167,C107116,33.0,male,Hyderabad,Bachelor,62472.0,11.0,34368.79,Electronics,Debit Card,11.9,3.2,18,2,2025-03-31,Basic,No,3124.435454545455,adult,2025,3
2168,C126117,32.0,male,Pune,High School,24650.0,11.0,40560.05,Sports,Net Banking,19.4,2.6,14,3,2024-04-23,Basic,No,3687.277272727273,adult,2024,4
2169,C109207,24.0,male,Jaipur,Master,41000.0,4.0,9098.46,Books,Credit Card,16.9,4.4,11,2,2024-03-21,Silver,No,2274.615,young,2024,3
2170,C150133,40.0,female,panipat,High School,62065.0,7.0,16960.39,Grocery,Net Banking,10.0,3.8,23,4,2026-02-05,Silver,No,2422.912857142857,middle_aged,2026,2
2171,C116308,48.0,male,Hyderabad,High School,30291.0,12.0,38894.28,Sports,Credit Card,9.3,3.8,15,1,2024-04-28,Basic,No,3241.19,middle_aged,2024,4
2172,C127551,61.0,male,Kolkata,Diploma,27276.0,14.0,17324.93,Books,Net Banking,4.2,3.6856145474913977,20,3,2025-06-05,Silver,No,1237.4950000000001,middle_aged,2025,6
2173,C115791,18.0,male,Kolkata,Bachelor,55948.0,4.0,7212.79,Beauty,Credit Card,18.5,4.2,15,1,2024-12-16,Silver,No,1803.1975,young,2024,12
2174,C167038,38.0,male,panipat,Bachelor,0.0,8.0,5349.62,Electronics,Wallet,16.5,3.2,17,1,2024-02-14,Silver,No,668.7025,adult,2024,2
2175,C113416,25.0,female,panipat,High School,33856.0,10.0,20458.11,Grocery,Net Banking,15.4,3.4,22,1,2025-06-26,Basic,No,2045.8110000000001,adult,2025,6
2176,C120808,50.0,male,Delhi,Master,55059.0,11.0,20029.77,Clothing,Wallet,30.4,3.8,17,4,2025-07-30,Platinum,No,1820.888181818182,middle_aged,2025,7
2177,C131848,29.0,female,panipat,Master,34346.0,8.0,21161.52,Sports,Credit Card,17.6,2.5,20,5,2025-10-26,Gold,No,2645.19,adult,2025,10
2178,C122800,23.0,female,Kolkata,Bachelor,70203.0,4.0,7192.12,Beauty,Credit Card,9.2,2.2,10,2,2025-12-21,Gold,No,1798.03,young,2025,12
2179,C116358,38.0,male,panipat,Bachelor,73195.0,17.0,45022.105,Electronics,Wallet,7.4,4.2,11,1,2025-11-25,Gold,No,2648.359117647059,adult,2025,11
2180,C168203,39.0,female,Hyderabad,Bachelor,55889.0,9.0,30799.48,Home,Net Banking,7.5,4.6,20,0,2024-12-09,Basic,No,3422.1644444444446,adult,2024,12
2181,C150037,36.0,female,Mohali,Diploma,54150.0,9.0,17606.94,Beauty,Credit Card,12.5,3.5,12,2,2024-12-08,Basic,No,1956.3266666666666,adult,2024,12
2182,C180591,39.0,female,panipat,High School,58562.0,4.0,4779.32,Home,Net Banking,6.1,3.7,14,2,2025-05-11,Silver,No,1194.83,adult,2025,5
2183,C183715,37.0,female,Chandigarh,High School,57780.0,7.0,30086.02,Clothing,Cash,4.9,2.9,16,2,2025-04-10,Silver,No,4298.0028571428575,adult,2025,4
2184,C112695,28.0,female,Delhi,High School,56677.0,6.0,12248.96,Books,Wallet,23.6,3.3,19,1,2025-11-12,Basic,No,2041.493333333333,adult,2025,11
2185,C163278,34.0,female,Chennai,Bachelor,53298.0,6.0,14258.64,Clothing,Wallet,1.6,3.2,21,2,2025-10-16,Silver,No,2376.44,adult,2025,10
2186,C110050,40.0,male,Kolkata,Bachelor,57237.0,2.0,3903.5,Clothing,Wallet,6.0,2.9,15,3,2026-05-28,Gold,No,1951.75,middle_aged,2026,5
2187,C135270,46.0,male,Jaipur,Bachelor,46465.0,10.0,41163.81,Clothing,Credit Card,14.2,3.3,14,1,2026-04-11,Platinum,No,4116.380999999999,middle_aged,2026,4
2188,C121591,31.0,other,Delhi,Master,47358.0,5.0,11607.17,Books,Credit Card,5.8,3.2,13,2,2025-05-31,Basic,No,2321.434,adult,2025,5
2189,C161813,51.0,female,Mohali,Master,35158.0,4.0,6366.79,Home,Upi,12.9,3.7,19,1,2024-12-12,Silver,No,1591.6975,middle_aged,2024,12
2190,C166509,38.0,male,unknown,High School,26857.0,8.0,3519.57,Books,Debit Card,10.3,3.4,15,1,2026-05-05,Gold,No,439.94625,adult,2026,5
2191,C169669,34.0,male,Chennai,High School,42976.0,6.0,18660.53,Home,Cash,10.8,3.5,22,1,2025-02-22,Basic,Yes,3110.088333333333,adult,2025,2
2192,C177075,27.0,male,Mumbai,Master,39325.0,5.0,17487.92,Beauty,Wallet,11.8,5.0,22,4,2025-02-06,Basic,No,3497.584,adult,2025,2
2193,C160763,32.0,female,Chandigarh,High School,43052.0,8.0,9952.16,Beauty,Net Banking,7.7,4.0,14,1,2025-11-11,Silver,No,1244.02,adult,2025,11
2194,C188453,29.0,other,Pune,Bachelor,51511.0,6.0,21737.32,Grocery,Net Banking,0.6,3.9,21,2,2025-01-04,Basic,No,3622.8866666666668,adult,2025,1
2195,C173557,32.0,male,Pune,Bachelor,33441.0,12.0,22179.11,Books,Cash,12.3,3.9,26,1,2026-06-05,Basic,No,1848.2591666666667,adult,2026,6
2196,C182269,52.0,female,Mumbai,Master,37192.0,8.0,32812.3,Electronics,Wallet,17.5,5.0,22,5,2026-05-12,Gold,No,4101.5375,middle_aged,2026,5
2197,C154871,38.0,male,Mumbai,High School,30202.0,11.0,26861.09,Electronics,Wallet,13.6,3.7,24,2,2026-02-18,Silver,No,2441.9172727272726,adult,2026,2
2198,C181743,40.0,female,panipat,Bachelor,37077.0,5.0,10934.49,Home,Cash,0.9,3.0,23,2,2025-03-06,Basic,No,2186.898,middle_aged,2025,3
2199,C117789,34.0,other,panipat,Master,25959.0,8.0,19613.24,Grocery,Wallet,19.8,4.4,16,3,2026-06-15,Basic,No,2451.655,adult,2026,6
2200,C139410,30.0,female,Mumbai,Bachelor,53062.0,7.0,10882.22,Books,Net Banking,0.8,2.7,20,3,2026-04-08,Basic,No,1554.6028571428571,adult,2026,4
2201,C154651,26.0,male,Bangalore,Bachelor,62285.0,7.0,14954.34,Electronics,Credit Card,15.6,5.0,19,5,2025-12-28,Silver,No,2136.3342857142857,adult,2025,12
2202,C166863,21.0,male,Mohali,Bachelor,47708.0,6.0,17933.68,Electronics,Credit Card,7.1,4.6,22,3,2024-12-02,Gold,No,2988.9466666666667,young,2024,12
2203,C137519,57.0,female,Bangalore,High School,41715.0,9.0,26499.39,Clothing,Net Banking,23.2,3.1,16,2,2025-11-22,Gold,No,2944.3766666666666,middle_aged,2025,11
2204,C142910,33.0,female,panipat,Bachelor,33513.0,13.0,33966.0,Sports,Wallet,0.0,3.8,21,3,2026-03-07,Silver,No,2612.769230769231,adult,2026,3
2205,C135132,22.0,male,Jaipur,Master,70788.0,12.0,6947.19,Grocery,Wallet,11.8,3.6,18,0,2025-05-19,Basic,No,578.9325,young,2025,5
2206,C176036,34.0,female,Chennai,Bachelor,44945.0,14.0,44314.33,Electronics,Debit Card,12.8,5.0,16,2,2024-03-04,Basic,No,3165.309285714286,adult,2024,3
2207,C110593,48.0,female,Mohali,Master,86203.0,12.0,30228.78,Electronics,Credit Card,8.5,5.0,18,1,2025-02-25,Basic,No,2519.065,middle_aged,2025,2
2208,C120981,29.0,male,Mumbai,Bachelor,47584.0,6.0,12696.56,Books,Debit Card,10.4,3.7,14,1,2025-12-26,Silver,No,2116.0933333333332,adult,2025,12
2209,C158356,22.0,male,Kolkata,Diploma,42976.0,8.0,27893.73,Beauty,Credit Card,22.8,4.1,20,3,2024-07-30,Basic,No,3486.71625,young,2024,7
2210,C154193,29.0,female,Bangalore,Master,67764.0,9.0,26770.37,Clothing,Debit Card,13.0,3.9,20,1,2026-01-17,Silver,Yes,2974.4855555555555,adult,2026,1
2211,C119264,24.0,female,Chandigarh,Master,46891.0,10.0,20355.83,Books,Cash,0.8,5.0,13,3,2026-04-01,Platinum,No,2035.583,young,2026,4
2212,C199529,50.0,female,Mumbai,Master,68978.0,8.0,24615.51,Home,Credit Card,5.4,3.5,28,3,2025-08-28,Basic,No,3076.93875,middle_aged,2025,8
2213,C154372,35.0,male,Delhi,Diploma,29109.0,4.0,9438.91,Electronics,Upi,9.4,3.0,9,2,2024-09-14,Basic,No,2359.7275,adult,2024,9
2214,C199418,33.0,male,panipat,High School,45557.0,9.0,10222.64,Sports,Credit Card,17.7,4.7,15,3,2024-08-02,Silver,No,1135.8488888888887,adult,2024,8
2215,C108518,34.0,female,Delhi,Bachelor,22961.0,8.0,28870.58,Sports,Cash,10.0,4.1,21,2,2024-12-17,Basic,No,3608.8225,adult,2024,12
2216,C186934,42.0,male,panipat,Diploma,38547.0,8.0,7881.68,Books,Credit Card,20.6,3.3,13,4,2025-10-16,Platinum,No,985.21,middle_aged,2025,10
2217,C130103,30.0,male,Bangalore,Diploma,42509.0,8.0,19057.87,Beauty,Credit Card,12.2,2.3,24,2,2025-03-07,Silver,No,2382.23375,adult,2025,3
2218,C138348,26.0,female,Pune,Bachelor,57365.0,6.0,21733.01,Beauty,Wallet,11.2,2.9,21,1,2025-04-14,Basic,No,3622.168333333333,adult,2025,4
2219,C165860,28.0,male,Kolkata,Bachelor,61544.0,8.0,27418.94,Electronics,Credit Card,5.0,4.7,19,4,2025-01-25,Basic,No,3427.3675,adult,2025,1
2220,C176565,47.0,female,Jaipur,High School,36701.0,8.0,12419.44,Beauty,Net Banking,25.2,2.7,18,2,2025-08-04,Basic,No,1552.43,middle_aged,2025,8
2221,C194026,32.0,male,Delhi,Bachelor,50848.0,6.0,19559.63,Clothing,Upi,25.3,4.4,20,1,2024-04-04,Silver,No,3259.9383333333335,adult,2024,4
2222,C109559,29.0,female,Hyderabad,Bachelor,35178.0,7.0,11612.86,Clothing,Wallet,14.6,2.1,13,1,2026-03-11,Silver,No,1658.98,adult,2026,3
2223,C143444,38.0,female,Chennai,Bachelor,51027.0,5.0,8184.18,Electronics,Credit Card,16.6,4.4,21,3,2024-01-18,Basic,No,1636.836,adult,2024,1
2224,C139697,34.0,male,Chandigarh,Diploma,8813.0,5.0,0.0,Sports,Credit Card,12.5,2.6,15,3,2025-08-04,Basic,Yes,0.0,adult,2025,8
2225,C137248,22.0,male,Jaipur,High School,65693.0,5.0,10500.35,Grocery,Net Banking,15.7,3.8,14,4,2024-07-17,Basic,No,2100.07,young,2024,7
2226,C101319,18.0,female,Hyderabad,Master,54257.0,8.0,18434.24,Sports,Net Banking,11.8,3.1,18,1,2024-09-25,Basic,No,2304.28,young,2024,9
2227,C174736,18.0,male,Hyderabad,Bachelor,41222.0,6.0,14050.14,Books,Net Banking,0.0,4.6,21,1,2025-12-17,Gold,No,2341.69,young,2025,12
2228,C144219,31.0,male,Chennai,Bachelor,94579.0,7.0,2351.14,Sports,Debit Card,9.7,3.1,17,1,2025-02-03,Gold,No,335.8771428571428,adult,2025,2
2229,C117896,29.0,male,Hyderabad,Bachelor,26000.0,5.0,16548.83,Electronics,Net Banking,15.5,2.9,27,2,2025-10-07,Basic,No,3309.7660000000005,adult,2025,10
2230,C169427,27.0,female,Kolkata,High School,33179.0,4.0,10798.51,Grocery,Cash,14.6,3.6,8,3,2025-07-21,Gold,No,2699.6275,adult,2025,7
2231,C100036,46.0,female,Jaipur,Master,35066.0,7.0,11164.99,Grocery,Credit Card,13.8,3.2,23,2,2025-12-21,Basic,No,1594.9985714285715,middle_aged,2025,12
2232,C122781,30.0,female,Chennai,Bachelor,40431.0,8.0,26310.92,Books,Net Banking,11.7,4.9,20,2,2024-08-09,Basic,No,3288.865,adult,2024,8
2233,C183741,35.0,male,Kolkata,Bachelor,28151.0,5.0,16870.4,Beauty,Credit Card,17.7,4.0,20,6,2025-08-31,Basic,No,3374.0800000000004,adult,2025,8
2234,C186540,25.0,male,panipat,Master,37101.0,8.0,11646.92,Sports,Net Banking,14.8,3.7,15,0,2024-02-06,Silver,No,1455.865,adult,2024,2
2235,C167811,47.0,male,Mohali,High School,43558.0,11.0,14751.08,Books,Upi,15.3,2.8,17,0,2025-11-24,Silver,No,1341.0072727272727,middle_aged,2025,11
2236,C126730,20.0,male,Bangalore,Bachelor,36520.0,7.0,13299.29,Clothing,Wallet,11.3,3.4,28,4,2024-09-27,Silver,No,1899.8985714285716,young,2024,9
2237,C151834,35.0,female,Delhi,Master,54345.0,8.0,17058.17,Clothing,Cash,25.8,3.6,18,1,2026-06-13,Basic,No,2132.27125,adult,2026,6
2238,C114886,45.0,male,Kolkata,High School,50895.0,6.0,9805.35,Grocery,Credit Card,15.4,1.9,19,3,2025-04-19,Basic,No,1634.2250000000001,middle_aged,2025,4
2239,C103503,41.0,other,Kolkata,Bachelor,60927.0,6.0,17885.98,Books,Cash,12.6,4.6,16,1,2026-04-22,Basic,No,2980.9966666666664,middle_aged,2026,4
2240,C157153,40.0,female,Jaipur,Diploma,53404.0,7.0,17948.54,Home,Debit Card,2.4,4.8,13,0,2025-06-10,Basic,No,2564.077142857143,middle_aged,2025,6
2241,C158341,49.0,male,Jaipur,Diploma,24455.0,9.0,38139.38,Beauty,Cash,23.7,2.4,17,1,2024-03-18,Gold,No,4237.708888888888,middle_aged,2024,3
2242,C145868,37.0,male,panipat,Bachelor,46079.0,8.0,17297.32,Beauty,Cash,13.1,4.6,20,4,2026-06-29,Silver,No,2162.165,adult,2026,6
2243,C107317,21.0,female,Mohali,Bachelor,28785.0,5.0,9551.3,Books,Upi,5.9,3.6,15,2,2026-02-16,Gold,No,1910.2599999999998,young,2026,2
2244,C178524,35.0,male,Bangalore,High School,8000.0,8.0,22685.31,Home,Net Banking,8.5,3.1,21,1,2026-04-19,Basic,No,2835.66375,adult,2026,4
2245,C140649,35.0,female,Jaipur,Master,41476.0,5.0,15319.76,Beauty,Credit Card,15.6,3.4,15,1,2024-11-01,Gold,No,3063.952,adult,2024,11
2246,C150557,35.0,female,Bangalore,PhD,35107.0,8.0,20789.3,Home,Debit Card,15.1,3.7,14,0,2024-04-14,Basic,No,2598.6625,adult,2024,4
2247,C126481,44.0,female,Jaipur,Master,8000.0,9.0,30064.25,Sports,Upi,3.1,3.7,14,0,2025-11-16,Basic,No,3340.472222222222,middle_aged,2025,11
2248,C192807,33.0,male,Hyderabad,Diploma,53107.0,15.0,42482.74,Sports,Net Banking,15.6,3.9,20,2,2024-02-07,Basic,No,2832.1826666666666,adult,2024,2
2249,C196471,45.0,male,Jaipur,Master,94579.0,6.0,14041.41,Beauty,Cash,5.1,3.6856145474913977,15,2,2025-11-19,Basic,No,2340.235,middle_aged,2025,11
2250,C167539,42.0,female,Bangalore,Bachelor,56105.0,7.0,13476.91,Clothing,Net Banking,12.5,3.9,19,3,2025-01-06,Silver,No,1925.2728571428572,middle_aged,2025,1
2251,C134258,24.0,female,Mumbai,Master,47734.0,5.0,7220.12,Grocery,Debit Card,1.3,3.9,11,2,2024-06-05,Basic,No,1444.024,young,2024,6
2252,C101967,37.0,female,Kolkata,Diploma,33416.0,8.0,15225.52,Home,Wallet,25.9,3.0,17,2,2026-01-10,Silver,No,1903.19,adult,2026,1
